AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,0,General Purpose-unrestricted,338,Metwest,5825,Consultants,1000,Instruction,20000,13000,0,7000
10,General Fund,0,General Purpose-unrestricted,338,Metwest,5826,External Work Order Services,1000,Instruction,21833.82,21833.82,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1105,Teachers Salaries,1000,Instruction,136369.71,134285.45,0,2084.26
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1119,Teacher On Spec Assin School,1000,Instruction,-13970.93,0,0,-13970.93
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1120,Teachers Salaries Stipends,1000,Instruction,25464,8861.13,0,16602.87
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1150,Teachers Substitutes,1000,Instruction,20920,40029.48,0,-19109.48
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1305,"Supv, Admin, Instr Coaches Sal",2710,"Sch Admin,principals",60177.84,122637.97,0,-62460.13
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1320,Supv&adm Salaries Stipends,2700,Schl Administration,9400,0,0,9400
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,1350,Supv&adm Substitutes,2710,"Sch Admin,principals",10244.88,10244.88,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,2205,Classsuppt Salaries,2490,Other Instructional Resources,39275.6,39732.36,0,-456.76
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,2405,Clerical Salaries,2700,Schl Administration,29340.48,29779.65,0,-439.17
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3101,STRS Certificated,1000,Instruction,30284.71,27906.58,0,2378.13
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3101,STRS Certificated,2710,"Sch Admin,principals",19705.83,19705.83,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3202,PERS Classified,2490,Other Instructional Resources,7094,7040.57,0,53.43
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3202,PERS Classified,2700,Schl Administration,5268.51,5347.83,0,-79.32
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3301,Social Security Certificated,1000,Instruction,32,229.85,0,-197.85
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3302,Social Security Classified,2490,Other Instructional Resources,2435,2463.32,0,-28.32
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3302,Social Security Classified,2700,Schl Administration,1818.98,1846.21,0,-27.23
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3321,Medicare Certificated,1000,Instruction,2798.45,2651.67,0,146.78
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3321,Medicare Certificated,2710,"Sch Admin,principals",1905.02,1905.02,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3322,Medicare Classified,2490,Other Instructional Resources,570,576.03,0,-6.03
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3322,Medicare Classified,2700,Schl Administration,425.3,431.67,0,-6.37
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3341,PARS Certificated,1000,Instruction,0,6.29,0,-6.29
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3401,Health & Welfare Certificated,1000,Instruction,13394.3,26536.57,0,-13142.27
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3401,Health & Welfare Certificated,2710,"Sch Admin,principals",22093.32,22093.32,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3402,Health & Welfare Classified,2490,Other Instructional Resources,7893.6,7893.6,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3402,Health & Welfare Classified,2700,Schl Administration,11046.48,11046.48,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3501,St Unemploy Ins Certificated,1000,Instruction,97.08,91.48,0,5.6
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3501,St Unemploy Ins Certificated,2710,"Sch Admin,principals",66.53,66.54,0,-0.01
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3502,St Unemploy Ins Classified,2490,Other Instructional Resources,19.6,19.84,0,-0.24
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3502,St Unemploy Ins Classified,2700,Schl Administration,14.64,14.86,0,-0.22
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3601,Workers Comp Certificated,1000,Instruction,11597.29,10990.41,0,606.88
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3601,Workers Comp Certificated,2710,"Sch Admin,principals",7972.84,7972.84,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3602,Workers Comp Classified,2490,Other Instructional Resources,2356.59,2384,0,-27.41
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3602,Workers Comp Classified,2700,Schl Administration,1760.2,1786.55,0,-26.35
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3901,Other Benefits Certificated,1000,Instruction,317.21,256.55,0,60.66
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3901,Other Benefits Certificated,2710,"Sch Admin,principals",210.87,210.88,0,-0.01
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3902,Other Benefits Classified,2490,Other Instructional Resources,2840,2766.6,0,73.4
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,3902,Other Benefits Classified,2700,Schl Administration,59.28,59.28,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,4100,Textbooks,1000,Instruction,3000,0,0,3000
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,4310,School Office Supplies,1000,Instruction,8392.75,1358.22,0,7034.53
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,4432,"Furniture < $5,000",1000,Instruction,11184,2785.87,0,8398.13
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5300,Dues & Memberships,1000,Instruction,550,550,0,0
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5515,Disposal Services,8213,Utilities,5989,5846.93,0,142.07
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5517,Recycling,8213,Utilities,1043,927.73,0,115.27
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5520,Gas-heating-electricity,8213,Utilities,29584,22749.31,0,6834.69
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5555,Water/sewage,8213,Utilities,12804,9732.04,0,3071.96
10,General Fund,0,General Purpose-unrestricted,352,Rudsdale Continuation,5721,Interprogram - Custodial,8212,Custodians,36593,36593,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,1105,Teachers Salaries,1000,Instruction,716089.9,635270.28,0,80819.62
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,1119,Teacher On Spec Assin School,1000,Instruction,-138558.2,-3100.1,0,-135458.1
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,1150,Teachers Substitutes,1000,Instruction,43256,57640.72,0,-14384.72
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,1305,"Supv, Admin, Instr Coaches Sal",2710,"Sch Admin,principals",203566.98,203566.98,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,2205,Classsuppt Salaries,2490,Other Instructional Resources,32347.04,33454.08,0,-1107.04
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,2220,Classsuppt Salaries Stipends,2490,Other Instructional Resources,2604.6,2604.6,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,2305,Supv&adm Salaries,2700,Schl Administration,-27308.1,0,0,-27308.1
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,2405,Clerical Salaries,2700,Schl Administration,142145.48,146660.05,0,-4514.57
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,2450,Clerical Substitutes,2700,Schl Administration,2154.7,2154.7,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3101,STRS Certificated,1000,Instruction,164236.08,107735.92,0,56500.16
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3101,STRS Certificated,2710,"Sch Admin,principals",33055.78,33055.78,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3102,STRS Classified,2700,Schl Administration,11530,11529.68,0,0.32
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3202,PERS Classified,2490,Other Instructional Resources,6686.86,6791.86,0,-105
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3202,PERS Classified,2700,Schl Administration,21501.22,12145.57,0,9355.65
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3301,Social Security Certificated,1000,Instruction,218,406.09,0,-188.09
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3302,Social Security Classified,2490,Other Instructional Resources,2400.7,2469.33,0,-68.63
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3302,Social Security Classified,2700,Schl Administration,7749.32,4495.16,0,3254.16
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3321,Medicare Certificated,1000,Instruction,14750.47,9888.79,0,4861.68
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3321,Medicare Certificated,2710,"Sch Admin,principals",2952,2951.69,0,0.31
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3322,Medicare Classified,2490,Other Instructional Resources,560.66,577.62,0,-16.96
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3322,Medicare Classified,2700,Schl Administration,2884.22,2157.82,0,726.4
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3341,PARS Certificated,1000,Instruction,31,30.51,0,0.49
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3342,PARS Classified,2700,Schl Administration,80.8,80.8,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3401,Health & Welfare Certificated,1000,Instruction,13898.16,121174.94,0,-107276.78
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3401,Health & Welfare Certificated,2710,"Sch Admin,principals",26721,26720.71,0,0.29
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3402,Health & Welfare Classified,2490,Other Instructional Resources,15479.2,15479.2,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3402,Health & Welfare Classified,2700,Schl Administration,-21774.57,10393.47,0,-32168.04
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3501,St Unemploy Ins Certificated,1000,Instruction,515.71,343.19,0,172.52
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3501,St Unemploy Ins Certificated,2710,"Sch Admin,principals",102,101.75,0,0.25
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3502,St Unemploy Ins Classified,2490,Other Instructional Resources,19.44,19.99,0,-0.55
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3502,St Unemploy Ins Classified,2700,Schl Administration,101,75.94,0,25.06
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3601,Workers Comp Certificated,1000,Instruction,61655.61,41099.13,0,20556.48
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3601,Workers Comp Certificated,2710,"Sch Admin,principals",12214.05,12214.05,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3602,Workers Comp Classified,2490,Other Instructional Resources,2323.31,2389.73,0,-66.42
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3602,Workers Comp Classified,2700,Schl Administration,11934.95,8928.9,0,3006.05
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3702,Post Employment Benefits-Clas,2700,Schl Administration,34.29,0,0,34.29
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3901,Other Benefits Certificated,1000,Instruction,1777.79,1096.46,0,681.33
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3901,Other Benefits Certificated,2710,"Sch Admin,principals",357,356.32,0,0.68
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3902,Other Benefits Classified,2490,Other Instructional Resources,2455.46,2455.02,0,0.44
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,3902,Other Benefits Classified,2700,Schl Administration,2172,2058.82,0,113.18
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,4200,Books-other Than Textbooks,1000,Instruction,2224.05,2224.05,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,4310,School Office Supplies,1000,Instruction,21866.64,17519.72,0,4346.92
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5300,Dues & Memberships,1000,Instruction,1020,1020,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5515,Disposal Services,8213,Utilities,10259,13025.64,0,-2766.64
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5517,Recycling,8213,Utilities,2376,2770.71,0,-394.71
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5520,Gas-heating-electricity,8213,Utilities,89318,93752.36,0,-4434.36
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5555,Water/sewage,8213,Utilities,27757,31500.15,0,-3743.15
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5610,Equip Maintenance Agreemt,1000,Instruction,3916,980.65,0,2935.35
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5703,Intprgm-centrl Paid Counselors,1000,Instruction,102899,102899,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5716,Interpgm - Duplication Service,1000,Instruction,80,80,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5720,Interpgm - Maint Work Orders,1000,Instruction,200,0,0,200
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5721,Interprogram - Custodial,8212,Custodians,146370,146370,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5737,Direct Cost It Computer Tech,1000,Instruction,44727,44727,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5825,Consultants,1000,Instruction,30570,30570,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5846,Licensing Agreements,1000,Instruction,7263,7263,0,0
10,General Fund,0,General Purpose-unrestricted,353,Oakland International High Sch,5910,Postage,1000,Instruction,1000,1000,0,0
10,General Fund,0,General Purpose-unrestricted,354,Rudsdale @ Lakeview,1150,Teachers Substitutes,1000,Instruction,2938.98,5092.61,0,-2153.63
10,General Fund,0,General Purpose-unrestricted,354,Rudsdale @ Lakeview,3101,STRS Certificated,1000,Instruction,451.93,719.76,0,-267.83
10,General Fund,0,General Purpose-unrestricted,354,Rudsdale @ Lakeview,3321,Medicare Certificated,1000,Instruction,42.63,73.84,0,-31.21
